x,y
9.464882943143813,26.20039221157929
9.498327759197323,25.363438777302026
9.531772575250836,29.132843101289975
9.565217391304348,21.603967035129635
9.59866220735786,-3.047635530574837
9.63210702341137,-9.525260694074571
9.665551839464882,9.785687638610407
9.698996655518394,6.044311736991475
9.732441471571907,19.58373365880221
9.765886287625417,-0.09652367715069055
9.799331103678929,6.159217784143191
9.832775919732441,-35.05461393243242
9.866220735785953,-13.789545442153369
9.899665551839464,-23.991450632468748
9.933110367892976,-32.08458347710964
9.966555183946488,-40.30679312945008
10.0,-55.57034905256428
